cycle,concept_error,concept_stability,concept_dim,self_model_accuracy,meta_triggered,num_goals,goal_stability,revisit_bias
3871,0.036773152616114996,0.999764381204297,4,0.8721590909090909,0,2,0.9939573351048625,0.09721318134500966
3872,0.03324110402726073,0.9997634440244818,4,0.8721920991479474,0,2,0.9939929156296375,0.0976040211129135
3873,0.04054853775616621,0.999766742044321,4,0.8722250903458957,0,2,0.9940127312901812,0.09765325251857143
3874,0.03375219641839062,0.999767015460167,4,0.8722580645161291,0,2,0.9939214352953217,0.09788463779287518
3875,0.038475764767814,0.999765866309479,4,0.8722910216718266,0,2,0.9938661700337363,0.09807342512602199
3876,0.03897227594257827,0.9997977942210551,4,0.8723239618261542,0,2,0.9938597600753729,0.09694289593115149
3877,0.03994181466555315,0.9997566937961148,4,0.872356884992264,0,2,0.9937657935030089,0.09666863910765158
3878,0.03414448962695138,0.9997711871947333,4,0.8723897911832946,0,2,0.9938659313797082,0.09784463709181732
3879,0.035710184687765184,0.9997937358824546,4,0.8724226804123711,0,2,0.993629640961775,0.09682778476912497
3880,0.03859128565790923,0.9998084770613277,4,0.872455552692605,0,2,0.9936634730931431,0.09707667555521249
3881,0.0373754380753407,0.9998136776640962,4,0.8724884080370943,0,2,0.9936942995332411,0.09777604069466278
3882,0.03971772354432787,0.9998079022676183,4,0.8725212464589235,0,2,0.9939685503300572,0.09773356611717074
3883,0.04005174079889928,0.9997910124828856,4,0.8725540679711637,0,2,0.9939053682993763,0.0971177407765675
3884,0.04277534922710939,0.9997903817332274,4,0.8725868725868726,0,2,0.993988062329634,0.09791816252297465
3885,0.037968941656726526,0.9997906021086258,4,0.8726196603190942,0,2,0.9940336698787374,0.09794793678201624
3886,0.04201601015836953,0.9998086902272635,4,0.8726524311808592,0,2,0.9940527834984026,0.09744457986213645
3887,0.03296191910097024,0.9998155820300604,4,0.8726851851851852,0,2,0.9941519632034093,0.09747926090886536
3888,0.03901235659011208,0.999804541089857,4,0.8727179223450758,0,2,0.9941490728780517,0.09750077129104906
3889,0.04684417004971428,0.9998139329396397,4,0.8727506426735219,0,2,0.9941597014149521,0.09705498841765763
3890,0.04092837181897432,0.9998121543361397,4,0.8727833461835004,0,2,0.9946927079973299,0.09765201257539596
3891,0.03763251959013178,0.9998130515023365,4,0.8728160328879754,0,2,0.9946723328228422,0.09748446837491194
3892,0.035952915399900656,0.9998117273836468,4,0.8728487027998972,0,2,0.994665503241764,0.09720368609837796
3893,0.035079771581229144,0.9998092595038209,4,0.8728813559322034,0,2,0.994727767632124,0.09741327049418842
3894,0.033549772019419784,0.9998129375397559,4,0.8729139922978177,0,2,0.9947828206175182,0.09767994391823424
3895,0.037990456837409564,0.9998175846891514,4,0.872946611909651,0,2,0.9948359290516877,0.0980618369874562
3896,0.03282112040051206,0.9998265352563314,4,0.8729792147806005,0,2,0.9949116558591239,0.09741338320998368
3897,0.03499269968279167,0.9998721269387267,4,0.8730118009235506,0,2,0.9955195109108985,0.09783576696275513
3898,0.03797390836798159,0.9998684370522773,4,0.8730443703513722,0,2,0.9954741994627682,0.09775156457405379
3899,0.03430040854360512,0.9998771067879778,4,0.8730769230769231,0,2,0.9960417045427455,0.09752564698823174
3900,0.0401665905482231,0.9990671874401326,4,0.8731094591130479,0,2,0.0,0.08639869934393041
3901,0.03949984359028583,0.998151159511881,4,0.8731419784725781,0,2,0.0,0.08595174885970118
3902,0.039103312373448454,0.9975815953895131,4,0.8731744811683321,0,2,0.0,0.08662299995930156
3903,0.03424551866848358,0.9970535607114724,4,0.8732069672131147,0,2,0.0,0.08614130707514467
3904,0.03566430025966473,0.9966979745333858,4,0.8732394366197183,0,2,0.0,0.08580817133658336
3905,0.03135287947399845,0.9963341464579534,4,0.8732718894009217,0,2,0.0,0.08683471183394707
3906,0.03527619158348748,0.9960289007816603,4,0.8733043255694907,0,2,0.0,0.08630993696569009
3907,0.036302119281939264,0.9958290681587572,4,0.873336745138178,0,2,0.0,0.08622199350699462
3908,0.035556699654583565,0.9957916299558218,4,0.8733691481197237,0,2,0.0,0.08569980916534897
3909,0.03613068638263933,0.995649721921094,4,0.8734015345268542,0,2,0.0,0.08661585573786798
3910,0.03778371242102871,0.9956963404828113,4,0.8734339043722833,0,2,0.0,0.08569127300472804
3911,0.030836611940845977,0.9957539381803615,4,0.8734662576687117,0,2,0.0,0.0860115878390883
3912,0.029798549345388115,0.9959724006927375,4,0.8734985944288269,0,2,0.0,0.08690726032414231
3913,0.03451805008479958,0.9962060098302542,4,0.8735309146653041,0,2,0.0,0.086617836463635
3914,0.03196816622873859,0.9965494594105151,4,0.8735632183908046,0,2,0.0,0.08564417546038922
3915,0.033676577007935735,0.9970635133561413,4,0.8735955056179775,0,2,0.0,0.08534477042863167
3916,0.04027027772593378,0.9976788119265513,4,0.8736277763594588,0,2,0.0,0.08696250505089635
3917,0.037440234257129106,0.9983016775352137,4,0.8736600306278713,0,2,0.0,0.0871385261604463
3918,0.03453722949002252,0.9989995989252864,4,0.8736922684358255,0,2,0.0,0.0871338032268346
3919,0.036603407603364606,0.9998141423650353,4,0.8737244897959183,0,2,0.9950578006692599,0.08643698272862546
3920,0.032942166467384855,0.9998035899187971,4,0.8737566947207345,0,2,0.9950455730095171,0.08702366765704318
3921,0.03564871091878286,0.9998222504051256,4,0.8737888832228455,0,2,0.9952476055849286,0.08667723531042854
3922,0.04023559475891494,0.9998234874622973,4,0.8738210553148101,0,2,0.9950777079525556,0.08663361708988325
3923,0.03268070059790175,0.9998180787133006,4,0.8738532110091743,0,2,0.9950894899932645,0.08584214894962969
3924,0.03423371491180385,0.999820057717661,4,0.8738853503184714,0,2,0.9951324790484088,0.086841363409559
3925,0.03471400225789503,0.9997995889905132,4,0.8739174732552216,0,2,0.9954408497998155,0.08648681448669107
3926,0.031400993584463646,0.999779083840025,4,0.8739495798319328,0,2,0.9947058510178881,0.08545843697261678
3927,0.036275213078612964,0.9997826439820838,4,0.8739816700610998,0,2,0.9947328308691386,0.08707515792575427
3928,0.03697232898914263,0.9998046252826036,4,0.8740137439552049,0,2,0.9948375084220716,0.08698611029926394
3929,0.04283609176022467,0.9998102151661626,4,0.8740458015267175,0,2,0.9945395122533548,0.08768347808950394
3930,0.031053408894109666,0.9998065097399617,4,0.8740778427880946,0,2,0.9949653511841148,0.08666618113484689
3931,0.03489607249990205,0.9998035386755129,4,0.8741098677517802,0,2,0.9950175975390189,0.0867664350159624
3932,0.03151547575761392,0.9997838887106166,4,0.8741418764302059,0,2,0.9945249870135193,0.08536363298071023
3933,0.03284581174579456,0.9997564276540437,4,0.8741738688357905,0,2,0.9939493791240556,0.08552372763889925
3934,0.03507675499922236,0.9997596018255243,4,0.8742058449809402,0,2,0.9938716377692043,0.08559537486028417
3935,0.03427453893897962,0.9997576899908904,4,0.8742378048780488,0,2,0.9938990970152509,0.08586224337905948
3936,0.04133131290240681,0.9997560118123835,4,0.8742697485394971,0,2,0.9939518749597976,0.08617009663796989
3937,0.03627155043973314,0.9997561483951638,4,0.8743016759776536,0,2,0.9940434487601881,0.08629296740944431
3938,0.035916595127889715,0.9997646123230701,4,0.8743335872048743,0,2,0.9941876955238441,0.08684318247982796
3939,0.03452416261680398,0.9997739953040644,4,0.8743654822335025,0,2,0.9939621165878656,0.08603624885303696
3940,0.036496547215896305,0.999784094981359,4,0.8743973610758691,0,2,0.9939682427553961,0.08708354990963126
3941,0.03685596928575713,0.9997507423212612,4,0.8744292237442922,0,2,0.9939402490139426,0.08579159432645916
3942,0.03192741873296027,0.9997485714880177,4,0.8744610702510779,0,2,0.9942402508705817,0.08636151202105938
3943,0.037599352410909295,0.9997506622430264,4,0.8744929006085193,0,2,0.9942537564723597,0.08611475239635613
3944,0.0326451836333695,0.9997608249349468,4,0.8745247148288974,0,2,0.9939903668584325,0.08682759838707887
3945,0.03596434273151344,0.9997772572252153,4,0.8745565129244804,0,2,0.9935169767718517,0.08685580467865034
3946,0.034532830473491954,0.999789435286088,4,0.8745882949075247,0,2,0.9939444192285041,0.08660271292331212
3947,0.026936768508035912,0.9997734345116955,4,0.8746200607902735,0,2,0.9940246843237353,0.085588340567465
3948,0.034683413272491206,0.9997876276319893,4,0.8746518105849582,0,2,0.9942443887008073,0.08674838240480084
3949,0.032950801864906766,0.9997699575157087,4,0.8746835443037975,0,2,0.9947951083935715,0.08608857712726753
3950,0.03674909261646025,0.999774102638231,4,0.8747152619589977,0,2,0.9946228531406163,0.08708294338317109
3951,0.03163395492631213,0.9997737051045612,4,0.874746963562753,0,2,0.9946237696702454,0.08655059373620491
3952,0.032590312171646235,0.999802092797803,4,0.8747786491272451,0,2,0.9949315583948071,0.08720533538992231
3953,0.03299839772414375,0.9998218078711344,4,0.8748103186646434,0,2,0.9953488872039247,0.0861778610125758
3954,0.03774866084048741,0.9998161651744377,4,0.8748419721871049,0,2,0.9954437934827831,0.08626157682619762
3955,0.03349430876454798,0.9998149637502552,4,0.8748736097067745,0,2,0.9953165307133988,0.08677663753105604
3956,0.03255423216796566,0.9997885838774123,4,0.8749052312357847,0,2,0.9953052487592922,0.08602470962518172
3957,0.0408908290333197,0.9997891529118335,4,0.8749368367862557,0,2,0.99455339294047,0.08832613018517413
3958,0.03459188865572097,0.9997752804956879,4,0.8749684263702955,0,2,0.9943238026231606,0.08742114023572335
3959,0.033437595307865726,0.9997447709062465,4,0.875,0,2,0.994373389334896,0.0869565479701967
3960,0.03515501370767486,0.9997327394649934,4,0.8750315576874527,0,2,0.9944393149643352,0.08640858344587408
3961,0.0370546382545608,0.999756160091964,4,0.8750630994447249,0,2,0.9947249452412656,0.08643818306373356
3962,0.034325363055100463,0.999743763062841,4,0.8750946252838758,0,2,0.9945146077196543,0.08645981752105768
3963,0.03688383370986831,0.9997476097016879,4,0.8751261352169526,0,2,0.9946871414301642,0.08694287152369394
3964,0.032475071117176166,0.9997441048252151,4,0.8751576292559899,0,2,0.9946992975671449,0.08579378991095715
3965,0.035936302686019064,0.9997474744607835,4,0.8751891074130106,0,2,0.9947779651355535,0.08720105571870504
3966,0.03491431373067034,0.9997331411554359,4,0.8752205697000252,0,2,0.9947631568220294,0.08669642866660482
3967,0.035798829464234405,0.9997454689656167,4,0.8752520161290323,0,2,0.9947273958510745,0.08621840994852913
3968,0.036477212348551995,0.9997498869170445,4,0.8752834467120182,0,2,0.9946933567046448,0.08700778412721948
3969,0.03796726791718001,0.9997805238446728,4,0.8753148614609572,0,2,0.9945827869123165,0.0859447507321552
3970,0.03634904325999254,0.9997736014542674,4,0.8753462603878116,0,2,0.9938494243481706,0.08570083748175875
3971,0.037145167720336596,0.999776132129181,4,0.8753776435045317,0,2,0.9938517781474535,0.08571901720937897
3972,0.03808687814033696,0.9997764005532976,4,0.8754090108230557,0,2,0.9938482317578095,0.08715911857120179
3973,0.035333445955363474,0.9997795708798679,4,0.8754403623553095,0,2,0.9936827570443041,0.08597408222513053
3974,0.03365538409867455,0.9997801180807886,4,0.8754716981132076,0,2,0.9935620589224046,0.0867620171759908
3975,0.03969306861989702,0.9997781375966659,4,0.8755030181086519,0,2,0.9935277970104285,0.08705186650498592
3976,0.03924441473925633,0.9998063594528621,4,0.8755343223535328,0,2,0.9934767030723668,0.08566961425841424
3977,0.03394933306149256,0.9997618189870396,4,0.8755656108597285,0,2,0.9938425088768974,0.0864941982824563
3978,0.0356471768679621,0.9997730270122482,4,0.8755968836391053,0,2,0.9940006331941496,0.08671570350859717
3979,0.030795055918271138,0.9997966325389188,4,0.8756281407035176,0,2,0.993762959867886,0.08560481466393675
3980,0.03651043867203535,0.9998130220095648,4,0.8756593820648079,0,2,0.9937984415303495,0.08628189840293822
3981,0.02931650961717097,0.9998183079769589,4,0.8756906077348067,0,2,0.9935801896091363,0.0871408961314329
3982,0.03026512196241816,0.9998111200732231,4,0.8757218177253326,0,2,0.9936675182735816,0.08647119111389584
3983,0.0340828102085799,0.9997961560768367,4,0.8757530120481928,0,2,0.993545717592641,0.08581730768426604
3984,0.03274706813993692,0.9997961668728597,4,0.875784190715182,0,2,0.9935341179606311,0.08610743290510373
3985,0.033670650930590185,0.999796378654026,4,0.8758153537380833,0,2,0.9935523452621355,0.08685519273585346
3986,0.03429117447419187,0.9998109055199407,4,0.8758465011286681,0,2,0.9936111371219806,0.08572314646462827
3987,0.0310196947438487,0.9998163182144023,4,0.8758776328986961,0,2,0.9936420514574544,0.08609717581697379
3988,0.03749567331449054,0.9998041081438036,4,0.8759087490599148,0,2,0.9937145306525133,0.08688503664452625
3989,0.042063035360568865,0.9998114452702915,4,0.8759398496240601,0,2,0.9937039210158536,0.08671914516017676
3990,0.030025678569184186,0.9998101326178955,4,0.8759709346028565,0,2,0.9943268910026237,0.08610023724885861
3991,0.03164349629909059,0.9998115931117736,4,0.876002004008016,0,2,0.9943992932399928,0.0865056502795369
3992,0.030683673806138182,0.9998097279550622,4,0.8760330578512396,0,2,0.9944554194376258,0.08634468693158076
3993,0.03393347220633572,0.9998075405474752,4,0.8760640961442163,0,2,0.9946431335200756,0.08631412296700787
3994,0.032747215769443797,0.9998115880677072,4,0.8760951188986232,0,2,0.9947667549634365,0.08699328321083606
3995,0.03469004306596754,0.9998171873794762,4,0.8761261261261262,0,2,0.9949621247580471,0.0868041215439811
3996,0.0312657343427355,0.9998260740992361,4,0.8761571178383788,0,2,0.9950109332836982,0.08659803362903828
3997,0.036747601753380876,0.9998763011577412,4,0.8761880940470235,0,2,0.9951922090790214,0.08705390242648757
3998,0.02777689141731527,0.9998721085666031,4,0.8762190547636909,0,2,0.9951261712717961,0.0861117753657425
3999,0.032067397533737246,0.9998815340234467,4,0.87625,0,2,0.9960763139689461,0.08644048551820883
4000,0.03574760499310478,0.9989564842558559,4,0.8762809297675581,0,2,0.0,0.09761217169103772
4001,0.038526633539852646,0.9981015768480813,4,0.876311844077961,0,2,0.0,0.0980664499720964
4002,0.03793600219065323,0.9970683603664837,4,0.8763427429427929,0,2,0.0,0.09716189851165505
4003,0.035600931742245365,0.9967180159257729,4,0.8763736263736264,0,2,0.0,0.09767359168421114
4004,0.035240003885074714,0.9961290044490506,4,0.8764044943820225,0,2,0.0,0.09734595714791285
4005,0.03365047267438888,0.995669206126396,4,0.8764353469795307,0,2,0.0,0.09791078010076902
4006,0.03386083090583914,0.9955926855927044,4,0.8764661841776891,0,2,0.0,0.09742373058754328
4007,0.03724780903753352,0.9952918907849433,4,0.8764970059880239,0,2,0.0,0.09785275451650582
4008,0.031954488523313854,0.9951682194453075,4,0.8765278124220504,0,2,0.0,0.09758926856982192
4009,0.036064983874453616,0.9951102768750781,4,0.8765586034912718,0,2,0.0,0.09826179307101636
4010,0.03359543535515906,0.9950965156979182,4,0.8765893792071803,0,2,0.0,0.09760493526005348
4011,0.030667664090641283,0.9952181620544689,4,0.8766201395812563,0,2,0.0,0.09767530118243493
4012,0.029636221137711048,0.9954965351319318,4,0.8766508846249689,1,2,0.0,0.0975134388768203
4013,0.03334184880322749,0.9959215778967978,4,0.8766816143497758,1,2,0.0,0.09810936572481915
4014,0.03191942942785946,0.9963873669714111,4,0.8767123287671232,1,2,0.0,0.09720715490863314
4015,0.038010622666578744,0.9967973348438013,4,0.8767430278884463,1,2,0.0,0.09735131369455641
4016,0.04175365796095194,0.9973321863711135,4,0.876773711725168,1,2,0.0,0.09710417410308225
4017,0.040494345386648256,0.9980495342321024,4,0.8768043802887009,1,2,0.0,0.09703713362447243
4018,0.03602755577498695,0.9988872522181252,4,0.8768350335904453,1,2,0.0,0.09807009594453256
4019,0.036315155674920496,0.9997804886319143,4,0.8768656716417911,1,2,0.9945825512878395,0.09699289196008193
4020,0.03965141197420391,0.9997849153855072,4,0.8768962944541159,1,2,0.9945604778630858,0.09783245534462016
4021,0.040407716807016304,0.999780654009074,4,0.8769269020387866,1,2,0.9946312209893474,0.09747684022257042
4022,0.03742711661100482,0.999806074087507,4,0.8769574944071589,1,2,0.9946912990215937,0.09747005869754402
4023,0.03421915449869724,0.9998221556051599,4,0.8769880715705766,1,2,0.9945232962257482,0.09789061600663036
4024,0.03290047547820937,0.9998464340687612,4,0.8770186335403727,1,2,0.9947923034066446,0.09761101127446352
4025,0.035611945623560376,0.9998504922434286,4,0.8770491803278688,1,2,0.9947598510712387,0.0974480708811083
4026,0.02844777154011796,0.9998747936051346,4,0.8770797119443755,1,2,0.9934609999493853,0.09685270736512107
4027,0.039271647946582874,0.9998739261361034,4,0.8771102284011917,1,2,0.9933506266646165,0.09817639179102627
4028,0.03734119868975043,0.999867310914446,4,0.8771407297096053,1,2,0.9933455267807039,0.09799128020336462
4029,0.037513486550988163,0.9998665577668264,4,0.8771712158808933,1,2,0.993247242387447,0.09772708393086203
4030,0.03658519300596486,0.9998535554676253,4,0.8772016869263211,1,2,0.9933771938521871,0.0975398998079204
4031,0.03678809498503918,0.9998567632886146,4,0.8772321428571429,1,2,0.9934037271119609,0.09741834125016682
4032,0.03789022034559597,0.9998568320440521,4,0.8772625836846021,1,2,0.9936180911460061,0.09761700204372732
4033,0.03712805537522766,0.9998350925479016,4,0.8772930094199306,1,2,0.9935702950052802,0.09679903766168037
4034,0.03246064749509181,0.9998223492995386,4,0.8773234200743495,1,2,0.993358835607212,0.09726109293827546
4035,0.032440881016780956,0.9998055209065868,4,0.8773538156590683,1,2,0.9933445408971788,0.09721095426437645
4036,0.03789660027760317,0.9998032371588064,4,0.8773841961852861,1,2,0.9932424711762089,0.09810787763069978
4037,0.03719438864899338,0.9998073999635518,4,0.8774145616641902,1,2,0.9930647079637287,0.09651419148104241
4038,0.03843270046774834,0.9998065395623706,4,0.8774449121069572,1,2,0.9930958223244089,0.09746673823301914
4039,0.03345381426282081,0.9998031745632114,4,0.8774752475247525,1,2,0.9930937647425945,0.09763822496733504
4040,0.030171499413245186,0.9997913025379587,4,0.8775055679287305,1,2,0.9930044067935998,0.09721824258983595
4041,0.038434891091710804,0.9997837110627695,4,0.8775358733300347,1,2,0.9930159740999286,0.09748654360570079
4042,0.03225450185210689,0.9997984836958748,4,0.8775661637397972,1,2,0.9929935947260952,0.09753886991318007
4043,0.03722048179361703,0.999789178674703,4,0.8775964391691394,1,2,0.9932295145787842,0.09784977090209947
4044,0.03434154458911707,0.9997779741394114,4,0.8776266996291718,1,2,0.9931766619840712,0.09713235580230346
4045,0.03492334320621914,0.999772257753829,4,0.8776569451309936,1,2,0.9931424052917996,0.09802612439112712
4046,0.03285800974909985,0.9997876348212228,4,0.8776871756856931,1,2,0.9942195665259805,0.09746913753808231
4047,0.03603061746864896,0.9997899851011767,4,0.8777173913043478,1,2,0.994489390852191,0.09782810456865199
4048,0.03465831295549224,0.9998001673918054,4,0.8777475919980242,1,2,0.9945950349864983,0.09813264056104776
4049,0.035912121253634896,0.9998027121445103,4,0.8777777777777778,1,2,0.9946092842135104,0.0967844354725223
4050,0.03248043753201579,0.9998203393588158,4,0.8778079486546532,1,2,0.9946597161972901,0.0973380341602662
4051,0.03330253442804188,0.9998221876881211,4,0.8778381046396841,1,2,0.9946382326833818,0.09776554160910861
4052,0.03191871470985064,0.999820518084153,4,0.8778682457438934,1,2,0.9945894964737885,0.09698724908322172
4053,0.03601617396376214,0.9998483515264062,4,0.877898371978293,1,2,0.9943713501478293,0.09767797810772591
4054,0.036161219973728426,0.9998596615225749,4,0.8779284833538841,1,2,0.9947723920660925,0.09776886322534689
4055,0.0311546117234892,0.9998718309772618,4,0.8779585798816568,1,2,0.994846856194464,0.09732421923147788
4056,0.032994981540118165,0.9998686473669354,4,0.8779886615725906,1,2,0.9949703419750586,0.09770915363350366
4057,0.038867146474546685,0.9998640358615628,4,0.878018728437654,1,2,0.9954742106313385,0.09766251587379589
4058,0.03807191290258998,0.9998389217219602,4,0.8780487804878049,1,2,0.9956611071769479,0.09708813346811129
4059,0.03158059648216448,0.9998387818681238,4,0.8780788177339901,1,2,0.9954240201762858,0.097083876536533
4060,0.03578243933492492,0.9998503952201179,4,0.8781088401871461,1,2,0.995564453204131,0.09765565453908484
4061,0.03779975541721391,0.9998524690882912,4,0.878138847858198,1,2,0.9953575233229022,0.09658459690352941
4062,0.03539723338954484,0.999845214963046,4,0.8781688407580606,1,2,0.9951593196316155,0.09775547077196776
4063,0.034499828024725385,0.9998368310124203,4,0.8781988188976378,1,2,0.9951966766319043,0.09762968557093107
4064,0.031778869004483325,0.999844044630313,4,0.8782287822878229,1,2,0.9947218149782088,0.09817917977914561
4065,0.03396138749310318,0.9998487782258372,4,0.8782587309394982,1,2,0.9947708916477511,0.09839173626699733
4066,0.03805782124620434,0.9998426819237871,4,0.8782886648635357,1,2,0.9947755317949734,0.09804910401009938
4067,0.03633697278960342,0.9998441822616473,4,0.8783185840707964,1,2,0.994755361983741,0.09782323045163965
4068,0.03250217894185586,0.9998295389227664,4,0.8783484885721308,1,2,0.9947655510724622,0.09746258201500832
4069,0.037071221478509206,0.9998293542389481,4,0.8783783783783784,1,2,0.9951460876013345,0.09800557169807284
4070,0.03243701863216922,0.9998044336126397,4,0.8784082535003684,1,2,0.9951631586450163,0.09760780541758758
4071,0.03943746454732392,0.999797583694468,4,0.8784381139489195,1,2,0.995271454360533,0.09762264439973264
4072,0.03562719408262002,0.9997925396615177,4,0.8784679597348392,1,2,0.9951060212427618,0.09762542879113549
4073,0.03377043078286294,0.999778377825828,4,0.8784977908689249,1,2,0.9947556436490892,0.09617222183249718
4074,0.03578316417406326,0.999769013834496,4,0.8785276073619632,1,2,0.9948079159618004,0.0979933351194182
4075,0.03839539511472002,0.9997892157639465,4,0.8785574092247301,1,2,0.9945141245625244,0.09743041483063768
4076,0.03331586567270854,0.9997799669493992,4,0.8785871964679912,1,2,0.9943547100913451,0.09750517307820017
4077,0.0358032126126819,0.9997921498225515,4,0.8786169691025012,1,2,0.9943165461873777,0.09741552119919576
4078,0.03430302981908821,0.9997896675962552,4,0.8786467271390047,1,2,0.9940698464959083,0.0975860079123282
4079,0.040740863517728446,0.9997659453968702,4,0.8786764705882353,1,2,0.9942052335749252,0.09708576079884329
4080,0.037012689560384116,0.9997624559903237,4,0.8787061994609164,1,2,0.9940972600019287,0.09777979010668708
4081,0.03898474894705431,0.9997520120441001,4,0.878735913767761,1,2,0.9942989117823637,0.09755452315851107
4082,0.034811759822568,0.9997431826406622,4,0.878765613519471,1,2,0.9940951729420359,0.09689341550452733
4083,0.03644773999396489,0.9997363280152056,4,0.8787952987267384,1,2,0.9942001143696073,0.09761470959369417
4084,0.03482378609313858,0.9997202996762108,4,0.8788249694002448,1,2,0.9946915162330712,0.09662941009476392
4085,0.0352331392407052,0.9997133269513674,4,0.8788546255506607,1,2,0.9941918217924639,0.0981098308872594
4086,0.034608557659252526,0.9997155151691821,4,0.878884267188647,1,2,0.9940461724443213,0.09738116923574003
4087,0.03188997683091263,0.9997067092727661,4,0.8789138943248532,1,2,0.9939506863524852,0.09795236704139747
4088,0.03830604704042173,0.9997061814867998,4,0.8789435069699193,1,2,0.993974645383616,0.09741235162408993
4089,0.033815106415672896,0.9996788189399736,4,0.8789731051344744,1,2,0.9937231753310307,0.09715179371970702
4090,0.03497974898422655,0.9996818682080922,4,0.8790026888291371,1,2,0.993506945989,0.09816088361705222
4091,0.03407279251867135,0.9996648457844551,4,0.8790322580645161,1,2,0.9934823251271276,0.09731443234185493
4092,0.03186100612798333,0.9996640987412639,4,0.8790618128512094,1,2,0.9935375630583885,0.09790105157913448
4093,0.03956554048490335,0.9996798345386771,4,0.8790913531998046,1,2,0.9937244595209189,0.09808777078446829
4094,0.032356136760228874,0.999685184351954,4,0.8791208791208791,1,2,0.9934540645798327,0.09801265308757695
4095,0.033397445762653424,0.999684067454535,4,0.879150390625,1,2,0.9937473102928233,0.09805675087389748
4096,0.031688893027956105,0.9996853962390148,4,0.8791798877227239,1,2,0.9939394942315474,0.09767261853815828
4097,0.035548849230096054,0.999687525738929,4,0.8792093704245973,1,2,0.9938370660884459,0.09746215737940113
4098,0.03426201784058888,0.9997031105545396,4,0.8792388387411564,1,2,0.9940969340891901,0.09765032187403477
4099,0.03484886023124789,0.9997201661071226,4,0.8792682926829268,1,2,0.9940837557470277,0.09772406449186327
4100,0.03238881451535158,0.9989506325530323,4,0.8792977322604243,1,2,0.0,0.08630593601184117
4101,0.03242779497480572,0.9982027745896398,4,0.879327157484154,1,2,0.0,0.08626488490929404
4102,0.029496854972806665,0.9978277100244628,4,0.8793565683646113,1,2,0.0,0.0862891731972737
4103,0.02817402159555961,0.9969314554116814,4,0.8793859649122807,1,2,0.0,0.08732075094489541
4104,0.0330405782821413,0.9965520343354762,4,0.879415347137637,1,2,0.0,0.08593852957989007
4105,0.03544621058700009,0.9962041791845319,4,0.8794447150511446,1,2,0.0,0.08752888539223853
4106,0.03027633789258861,0.9955897100896552,4,0.8794740686632578,1,2,0.0,0.086039961228328
4107,0.03000017936867971,0.9955118905736708,4,0.8795034079844206,1,2,0.0,0.08688719473560287
4108,0.037321310017728,0.9954938573697631,4,0.879532733025067,1,2,0.0,0.0874507253001936
4109,0.030632265299849228,0.9953204402218813,4,0.8795620437956204,1,2,0.0,0.08739780946554931
4110,0.03925846215351293,0.9953326090580981,4,0.8795913403064948,1,2,0.0,0.08703288305665668
4111,0.03467437864273935,0.995568301504523,4,0.8796206225680934,1,2,0.0,0.08603332740502871
4112,0.028888322132300588,0.9956754490987163,4,0.8796498905908097,1,2,0.0,0.0856551417627563
4113,0.034104271126566686,0.9960352952626649,4,0.8796791443850267,1,2,0.0,0.08647209040718645
4114,0.039144559063097425,0.9962825327350218,4,0.8797083839611178,1,2,0.0,0.08558983582957416
4115,0.03518602732398417,0.99677619903361,4,0.8797376093294461,1,2,0.0,0.0877835562895197
4116,0.03111536529772042,0.9974792918146919,4,0.8797668205003644,1,2,0.0,0.08714527995093806
4117,0.034181462234554594,0.9982503416514089,4,0.8797960174842157,1,2,0.0,0.08645244889787096
4118,0.03446745663985494,0.9988759352127117,4,0.8798252002913328,1,2,0.0,0.08687076141188506
4119,0.03596563834154876,0.9997732679585862,4,0.8798543689320388,1,2,0.9943228215145075,0.08655176526413666
4120,0.030197101630657776,0.999787840779121,4,0.8798835234166464,1,2,0.9945227600861752,0.08733418711666222
4121,0.030983753460404724,0.9997844927127505,4,0.8799126637554585,1,2,0.9943624607314221,0.08560184022257042
4122,0.03388647851287566,0.9998100383910187,4,0.8799417899587679,1,2,0.9942245275436883,0.08583601989744652
4123,0.03421475456068325,0.9998261708421728,4,0.8799709020368575,1,2,0.9941086884198648,0.08634223899386367
4124,0.03359145582004864,0.9998476702951753,4,0.88,1,2,0.9943747006776156,0.0861613063929807
4125,0.033771378196054996,0.9998505965319523,4,0.8800290838584586,1,2,0.9943570030033176,0.08667546730126156
4126,0.034976104469617006,0.9998774578843322,4,0.8800581536224861,1,2,0.993906042937821,0.08734240404957994
4127,0.03147021047343323,0.9998767462792739,4,0.8800872093023255,1,2,0.9939171607384268,0.08647199026370185
4128,0.03464381853718304,0.9998707720244223,4,0.8801162509082102,1,2,0.9941884020635516,0.08661657773945236
4129,0.03359632124671949,0.9998701832817878,4,0.8801452784503632,1,2,0.9939976637660151,0.08684893848241164
4130,0.030826281102459746,0.9998594931850442,4,0.8801742919389978,1,2,0.9940553048323886,0.08635132453146488
4131,0.0329325707611752,0.9998636185588698,4,0.8802032913843175,1,2,0.9940472287702546,0.08595255180882408
4132,0.0357821371843037,0.9998634667948072,4,0.8802322767965158,1,2,0.9940602772508136,0.0860551956550129
4133,0.031101013099234038,0.9998409343873252,4,0.8802612481857764,1,2,0.9937449319315597,0.0854678127015228
4134,0.03056895334330891,0.9998294263251117,4,0.8802902055622733,1,2,0.9936265315285979,0.08665614033381344
4135,0.027700080978834873,0.9998140632805479,4,0.8803191489361702,1,2,0.994231189779895,0.0871838281868376
