cycle,timestamp,concept_error,concept_stability,concept_dim,self_model_accuracy,self_model_confidence,num_goals,goal_stability,goal_revisit_bias,meta_triggered,meta_diversity,behavior_pattern,action_taken,reward_received
3860,2026-04-15T23:56:22.440175,0.03673973010028977,0.9997202219682583,4,0.8717948717948718,0.8,2,0.9942862158470476,0.09777107679291643,0,0.5348292288298314,explore,0,0.7
3861,2026-04-15T23:56:22.440189,0.03711221143508494,0.9997452493049287,4,0.8718280683583636,0.8,2,0.9945334298882771,0.09758350527677094,0,0.5351888935068557,explore,0,0.7
3862,2026-04-15T23:56:22.440203,0.043075760459278856,0.9997310524318996,4,0.871861247734921,0.8,2,0.9939956268641121,0.09760202239824728,0,0.535547678463375,explore,0,0.7
3863,2026-04-15T23:56:22.440218,0.03699863908598415,0.9997349628210771,4,0.8718944099378882,0.8,2,0.9939992672807904,0.09734719797569086,0,0.5359055747297845,explore,0,0.7
3864,2026-04-15T23:56:22.440232,0.03651851906878567,0.9997318572121601,4,0.871927554980595,0.8,2,0.9939336570677275,0.0970837639942694,0,0.5362625733586956,explore,0,0.7
3865,2026-04-15T23:56:22.440246,0.04114695900308625,0.9997353486785995,4,0.871960682876358,0.8,2,0.9940965551529928,0.09803990876454816,0,0.5366186654251613,explore,0,0.7
3866,2026-04-15T23:56:22.440267,0.032372844612340135,0.9997190921388606,4,0.8719937936384794,0.8,2,0.9940758520253947,0.09808904400910502,0,0.5369738420268989,explore,0,0.7
3867,2026-04-15T23:56:22.440282,0.03867034732695917,0.9997320268875467,4,0.8720268872802482,0.8,2,0.9938683411698874,0.09681316147069068,0,0.5373280942845113,explore,0,0.7
3868,2026-04-15T23:56:22.440297,0.037097021221348045,0.9997368477533058,4,0.8720599638149392,0.8,2,0.9939379058231853,0.09772085268432835,0,0.5376814133417108,explore,0,0.7
3869,2026-04-15T23:56:22.440311,0.03757646507154717,0.9997684444588404,4,0.872093023255814,0.8,2,0.9939550161882341,0.09744117520332135,0,0.5380337903655392,explore,0,0.7
3870,2026-04-15T23:56:22.440325,0.033613301979696045,0.9997611465703755,4,0.8721260656161198,0.8,2,0.9934901594462118,0.09674518780313805,0,0.5383852165465898,explore,0,0.7
3871,2026-04-15T23:56:22.440340,0.036773152616114996,0.999764381204297,4,0.8721590909090909,0.8,2,0.9939573351048625,0.09721318134500966,0,0.5387356830992256,explore,0,0.7
3872,2026-04-15T23:56:22.440354,0.03324110402726073,0.9997634440244818,4,0.8721920991479474,0.8,2,0.9939929156296375,0.0976040211129135,0,0.5390851812618014,explore,0,0.7
3873,2026-04-15T23:56:22.440368,0.04054853775616621,0.999766742044321,4,0.8722250903458957,0.8,2,0.9940127312901812,0.09765325251857143,0,0.5394337022968816,explore,0,0.7
3874,2026-04-15T23:56:22.440383,0.03375219641839062,0.999767015460167,4,0.8722580645161291,0.8,2,0.9939214352953217,0.09788463779287518,0,0.539781237491458,explore,0,0.7
3875,2026-04-15T23:56:22.440397,0.038475764767814,0.999765866309479,4,0.8722910216718266,0.8,2,0.9938661700337363,0.09807342512602199,0,0.5401277781571691,explore,0,0.7
3876,2026-04-15T23:56:22.440411,0.03897227594257827,0.9997977942210551,4,0.8723239618261542,0.8,2,0.9938597600753729,0.09694289593115149,0,0.5404733156305161,explore,0,0.7
3877,2026-04-15T23:56:22.440426,0.03994181466555315,0.9997566937961148,4,0.872356884992264,0.8,2,0.9937657935030089,0.09666863910765158,0,0.5408178412730807,explore,0,0.7
3878,2026-04-15T23:56:22.440440,0.03414448962695138,0.9997711871947333,4,0.8723897911832946,0.8,2,0.9938659313797082,0.09784463709181732,0,0.5411613464717392,explore,0,0.7
3879,2026-04-15T23:56:22.440458,0.035710184687765184,0.9997937358824546,4,0.8724226804123711,0.8,2,0.993629640961775,0.09682778476912497,0,0.5415038226388795,explore,0,0.7
3880,2026-04-15T23:56:22.440473,0.03859128565790923,0.9998084770613277,4,0.872455552692605,0.8,2,0.9936634730931431,0.09707667555521249,0,0.5418452612126159,explore,0,0.7
3881,2026-04-15T23:56:22.440487,0.0373754380753407,0.9998136776640962,4,0.8724884080370943,0.8,2,0.9936942995332411,0.09777604069466278,0,0.5421856536570012,explore,0,0.7
3882,2026-04-15T23:56:22.440501,0.03971772354432787,0.9998079022676183,4,0.8725212464589235,0.8,2,0.9939685503300572,0.09773356611717074,0,0.5425249914622422,explore,0,0.7
3883,2026-04-15T23:56:22.440515,0.04005174079889928,0.9997910124828856,4,0.8725540679711637,0.8,2,0.9939053682993763,0.0971177407765675,0,0.5428632661449114,explore,0,0.7
3884,2026-04-15T23:56:22.440570,0.04277534922710939,0.9997903817332274,4,0.8725868725868726,0.8,2,0.993988062329634,0.09791816252297465,0,0.5432004692481598,explore,0,0.7
3885,2026-04-15T23:56:22.440596,0.037968941656726526,0.9997906021086258,4,0.8726196603190942,0.8,2,0.9940336698787374,0.09794793678201624,0,0.5435365923419267,explore,0,0.7
3886,2026-04-15T23:56:22.440618,0.04201601015836953,0.9998086902272635,4,0.8726524311808592,0.8,2,0.9940527834984026,0.09744457986213645,0,0.5438716270231526,explore,0,0.7
3887,2026-04-15T23:56:22.440637,0.03296191910097024,0.9998155820300604,4,0.8726851851851852,0.8,2,0.9941519632034093,0.09747926090886536,0,0.5442055649159879,explore,0,0.7
3888,2026-04-15T23:56:22.440652,0.03901235659011208,0.999804541089857,4,0.8727179223450758,0.8,2,0.9941490728780517,0.09750077129104906,0,0.544538397672003,explore,0,0.7
3889,2026-04-15T23:56:22.440666,0.04684417004971428,0.9998139329396397,4,0.8727506426735219,0.8,2,0.9941597014149521,0.09705498841765763,0,0.5448701169703957,explore,0,0.7
3890,2026-04-15T23:56:22.440680,0.04092837181897432,0.9998121543361397,4,0.8727833461835004,0.8,2,0.9946927079973299,0.09765201257539596,0,0.5452007145182011,explore,0,0.7
3891,2026-04-15T23:56:22.440695,0.03763251959013178,0.9998130515023365,4,0.8728160328879754,0.8,2,0.9946723328228422,0.09748446837491194,0,0.545530182050498,explore,0,0.7
3892,2026-04-15T23:56:22.440717,0.035952915399900656,0.9998117273836468,4,0.8728487027998972,0.8,2,0.994665503241764,0.09720368609837796,0,0.5458585113306148,explore,0,0.7
3893,2026-04-15T23:56:22.440731,0.035079771581229144,0.9998092595038209,4,0.8728813559322034,0.8,2,0.994727767632124,0.09741327049418842,0,0.5461856941503367,explore,0,0.7
3894,2026-04-15T23:56:22.440746,0.033549772019419784,0.9998129375397559,4,0.8729139922978177,0.8,2,0.9947828206175182,0.09767994391823424,0,0.5465117223301105,explore,0,0.7
3895,2026-04-15T23:56:22.440760,0.037990456837409564,0.9998175846891514,4,0.872946611909651,0.8,2,0.9948359290516877,0.0980618369874562,0,0.5468365877192486,explore,0,0.7
3896,2026-04-15T23:56:22.440775,0.03282112040051206,0.9998265352563314,4,0.8729792147806005,0.8,2,0.9949116558591239,0.09741338320998368,0,0.547160282196133,explore,0,0.7
3897,2026-04-15T23:56:22.440789,0.03499269968279167,0.9998721269387267,4,0.8730118009235506,0.8,2,0.9955195109108985,0.09783576696275513,0,0.5474827976684187,explore,0,0.7
3898,2026-04-15T23:56:22.440803,0.03797390836798159,0.9998684370522773,4,0.8730443703513722,0.8,2,0.9954741994627682,0.09775156457405379,0,0.5478041260732359,explore,0,0.7
3899,2026-04-15T23:56:22.440818,0.03430040854360512,0.9998771067879778,4,0.8730769230769231,0.8,2,0.9960417045427455,0.09752564698823174,0,0.548124259377391,explore,0,0.7
3900,2026-04-15T23:56:22.440833,0.0401665905482231,0.9990671874401326,4,0.8731094591130479,0.8,2,0.0,0.08639869934393041,0,0.5484431895775681,exploit,1,0.5
3901,2026-04-15T23:56:22.440846,0.03949984359028583,0.998151159511881,4,0.8731419784725781,0.8,2,0.0,0.08595174885970118,0,0.5487609087005287,exploit,1,0.5
3902,2026-04-15T23:56:22.440860,0.039103312373448454,0.9975815953895131,4,0.8731744811683321,0.8,2,0.0,0.08662299995930156,0,0.5490774088033118,exploit,1,0.5
3903,2026-04-15T23:56:22.440874,0.03424551866848358,0.9970535607114724,4,0.8732069672131147,0.8,2,0.0,0.08614130707514467,0,0.5493926819734307,exploit,1,0.5
3904,2026-04-15T23:56:22.440887,0.03566430025966473,0.9966979745333858,4,0.8732394366197183,0.8,2,0.0,0.08580817133658336,0,0.5497067203290728,exploit,1,0.5
3905,2026-04-15T23:56:22.440901,0.03135287947399845,0.9963341464579534,4,0.8732718894009217,0.8,2,0.0,0.08683471183394707,0,0.5500195160192957,exploit,1,0.5
3906,2026-04-15T23:56:22.440915,0.03527619158348748,0.9960289007816603,4,0.8733043255694907,0.8,2,0.0,0.08630993696569009,0,0.5503310612242232,exploit,1,0.5
3907,2026-04-15T23:56:22.440931,0.036302119281939264,0.9958290681587572,4,0.873336745138178,0.8,2,0.0,0.08622199350699462,0,0.5506413481552414,exploit,1,0.5
3908,2026-04-15T23:56:22.440944,0.035556699654583565,0.9957916299558218,4,0.8733691481197237,0.8,2,0.0,0.08569980916534897,0,0.5509503690551932,exploit,1,0.5
3909,2026-04-15T23:56:22.440962,0.03613068638263933,0.995649721921094,4,0.8734015345268542,0.8,2,0.0,0.08661585573786798,0,0.5512581161985727,exploit,1,0.5
3910,2026-04-15T23:56:22.440975,0.03778371242102871,0.9956963404828113,4,0.8734339043722833,0.8,2,0.0,0.08569127300472804,0,0.5515645818917165,exploit,1,0.5
3911,2026-04-15T23:56:22.440989,0.030836611940845977,0.9957539381803615,4,0.8734662576687117,0.8,2,0.0,0.0860115878390883,0,0.5518697584729988,exploit,1,0.5
3912,2026-04-15T23:56:22.441003,0.029798549345388115,0.9959724006927375,4,0.8734985944288269,0.8,2,0.0,0.08690726032414231,0,0.5521736383130208,exploit,1,0.5
3913,2026-04-15T23:56:22.441016,0.03451805008479958,0.9962060098302542,4,0.8735309146653041,0.8,2,0.0,0.086617836463635,0,0.5524762138148026,exploit,1,0.5
3914,2026-04-15T23:56:22.441030,0.03196816622873859,0.9965494594105151,4,0.8735632183908046,0.8,2,0.0,0.08564417546038922,0,0.5527774774139719,exploit,1,0.5
3915,2026-04-15T23:56:22.441043,0.033676577007935735,0.9970635133561413,4,0.8735955056179775,0.8,2,0.0,0.08534477042863167,0,0.5530774215789547,exploit,1,0.5
3916,2026-04-15T23:56:22.441057,0.04027027772593378,0.9976788119265513,4,0.8736277763594588,0.8,2,0.0,0.08696250505089635,0,0.5533760388111627,exploit,1,0.5
3917,2026-04-15T23:56:22.441070,0.037440234257129106,0.9983016775352137,4,0.8736600306278713,0.8,2,0.0,0.0871385261604463,0,0.5536733216451801,exploit,1,0.5
3918,2026-04-15T23:56:22.441084,0.03453722949002252,0.9989995989252864,4,0.8736922684358255,0.8,2,0.0,0.0871338032268346,0,0.553969262648952,exploit,1,0.5
3919,2026-04-15T23:56:22.441097,0.036603407603364606,0.9998141423650353,4,0.8737244897959183,0.8,2,0.9950578006692599,0.08643698272862546,0,0.5542638544239685,exploit,1,0.5
3920,2026-04-15T23:56:22.441112,0.032942166467384855,0.9998035899187971,4,0.8737566947207345,0.8,2,0.9950455730095171,0.08702366765704318,0,0.5545570896054508,exploit,1,0.5
3921,2026-04-15T23:56:22.441126,0.03564871091878286,0.9998222504051256,4,0.8737888832228455,0.8,2,0.9952476055849286,0.08667723531042854,0,0.5548489608625343,exploit,1,0.5
3922,2026-04-15T23:56:22.441141,0.04023559475891494,0.9998234874622973,4,0.8738210553148101,0.8,2,0.9950777079525556,0.08663361708988325,0,0.555139460898453,exploit,1,0.5
3923,2026-04-15T23:56:22.441155,0.03268070059790175,0.9998180787133006,4,0.8738532110091743,0.8,2,0.9950894899932645,0.08584214894962969,0,0.5554285824507214,exploit,1,0.5
3924,2026-04-15T23:56:22.441169,0.03423371491180385,0.999820057717661,4,0.8738853503184714,0.8,2,0.9951324790484088,0.086841363409559,0,0.555716318291315,exploit,1,0.5
3925,2026-04-15T23:56:22.441184,0.03471400225789503,0.9997995889905132,4,0.8739174732552216,0.8,2,0.9954408497998155,0.08648681448669107,0,0.5560026612268533,exploit,1,0.5
3926,2026-04-15T23:56:22.441198,0.031400993584463646,0.999779083840025,4,0.8739495798319328,0.8,2,0.9947058510178881,0.08545843697261678,0,0.5562876040987778,exploit,1,0.5
3927,2026-04-15T23:56:22.441213,0.036275213078612964,0.9997826439820838,4,0.8739816700610998,0.8,2,0.9947328308691386,0.08707515792575427,0,0.5565711397835316,exploit,1,0.5
3928,2026-04-15T23:56:22.441227,0.03697232898914263,0.9998046252826036,4,0.8740137439552049,0.8,2,0.9948375084220716,0.08698611029926394,0,0.556853261192737,exploit,1,0.5
3929,2026-04-15T23:56:22.441242,0.04283609176022467,0.9998102151661626,4,0.8740458015267175,0.8,2,0.9945395122533548,0.08768347808950394,0,0.5571339612733737,exploit,1,0.5
3930,2026-04-15T23:56:22.441265,0.031053408894109666,0.9998065097399617,4,0.8740778427880946,0.8,2,0.9949653511841148,0.08666618113484689,0,0.5574132330079545,exploit,1,0.5
3931,2026-04-15T23:56:22.441280,0.03489607249990205,0.9998035386755129,4,0.8741098677517802,0.8,2,0.9950175975390189,0.0867664350159624,0,0.5576910694147003,exploit,1,0.5
3932,2026-04-15T23:56:22.441295,0.03151547575761392,0.9997838887106166,4,0.8741418764302059,0.8,2,0.9945249870135193,0.08536363298071023,0,0.5579674635477153,exploit,1,0.5
3933,2026-04-15T23:56:22.441325,0.03284581174579456,0.9997564276540437,4,0.8741738688357905,0.8,2,0.9939493791240556,0.08552372763889925,0,0.5582424084971608,exploit,1,0.5
3934,2026-04-15T23:56:22.441341,0.03507675499922236,0.9997596018255243,4,0.8742058449809402,0.8,2,0.9938716377692043,0.08559537486028417,0,0.5585158973894275,exploit,1,0.5
3935,2026-04-15T23:56:22.441355,0.03427453893897962,0.9997576899908904,4,0.8742378048780488,0.8,2,0.9938990970152509,0.08586224337905948,0,0.558787923387307,exploit,1,0.5
3936,2026-04-15T23:56:22.441369,0.04133131290240681,0.9997560118123835,4,0.8742697485394971,0.8,2,0.9939518749597976,0.08617009663796989,0,0.5590584796901636,exploit,1,0.5
3937,2026-04-15T23:56:22.441384,0.03627155043973314,0.9997561483951638,4,0.8743016759776536,0.8,2,0.9940434487601881,0.08629296740944431,0,0.5593275595341041,exploit,1,0.5
3938,2026-04-15T23:56:22.441398,0.035916595127889715,0.9997646123230701,4,0.8743335872048743,0.8,2,0.9941876955238441,0.08684318247982796,0,0.5595951561921463,exploit,1,0.5
3939,2026-04-15T23:56:22.441413,0.03452416261680398,0.9997739953040644,4,0.8743654822335025,0.8,2,0.9939621165878656,0.08603624885303696,0,0.5598612629743873,exploit,1,0.5
3940,2026-04-15T23:56:22.441427,0.036496547215896305,0.999784094981359,4,0.8743973610758691,0.8,2,0.9939682427553961,0.08708354990963126,0,0.5601258732281719,exploit,1,0.5
3941,2026-04-15T23:56:22.441442,0.03685596928575713,0.9997507423212612,4,0.8744292237442922,0.8,2,0.9939402490139426,0.08579159432645916,0,0.5603889803382575,exploit,1,0.5
3942,2026-04-15T23:56:22.441459,0.03192741873296027,0.9997485714880177,4,0.8744610702510779,0.8,2,0.9942402508705817,0.08636151202105938,0,0.5606505777269796,exploit,1,0.5
3943,2026-04-15T23:56:22.441474,0.037599352410909295,0.9997506622430264,4,0.8744929006085193,0.8,2,0.9942537564723597,0.08611475239635613,0,0.5609106588544175,exploit,1,0.5
3944,2026-04-15T23:56:22.441489,0.0326451836333695,0.9997608249349468,4,0.8745247148288974,0.8,2,0.9939903668584325,0.08682759838707887,0,0.5611692172185564,exploit,1,0.5
3945,2026-04-15T23:56:22.441504,0.03596434273151344,0.9997772572252153,4,0.8745565129244804,0.8,2,0.9935169767718517,0.08685580467865034,0,0.561426246355451,exploit,1,0.5
3946,2026-04-15T23:56:22.441518,0.034532830473491954,0.999789435286088,4,0.8745882949075247,0.8,2,0.9939444192285041,0.08660271292331212,0,0.5616817398393857,exploit,1,0.5
3947,2026-04-15T23:56:22.441532,0.026936768508035912,0.9997734345116955,4,0.8746200607902735,0.8,2,0.9940246843237353,0.085588340567465,0,0.5619356912830371,exploit,1,0.5
3948,2026-04-15T23:56:22.441546,0.034683413272491206,0.9997876276319893,4,0.8746518105849582,0.8,2,0.9942443887008073,0.08674838240480084,0,0.5621880943376325,exploit,1,0.5
3949,2026-04-15T23:56:22.441561,0.032950801864906766,0.9997699575157087,4,0.8746835443037975,0.8,2,0.9947951083935715,0.08608857712726753,0,0.5624389426931081,exploit,1,0.5
3950,2026-04-15T23:56:22.441575,0.03674909261646025,0.999774102638231,4,0.8747152619589977,0.8,2,0.9946228531406163,0.08708294338317109,0,0.5626882300782684,exploit,1,0.5
3951,2026-04-15T23:56:22.441590,0.03163395492631213,0.9997737051045612,4,0.874746963562753,0.8,2,0.9946237696702454,0.08655059373620491,0,0.5629359502609418,exploit,1,0.5
3952,2026-04-15T23:56:22.441604,0.032590312171646235,0.999802092797803,4,0.8747786491272451,0.8,2,0.9949315583948071,0.08720533538992231,0,0.5631820970481368,exploit,1,0.5
3953,2026-04-15T23:56:22.441618,0.03299839772414375,0.9998218078711344,4,0.8748103186646434,0.8,2,0.9953488872039247,0.0861778610125758,0,0.563426664286196,exploit,1,0.5
3954,2026-04-15T23:56:22.441633,0.03774866084048741,0.9998161651744377,4,0.8748419721871049,0.8,2,0.9954437934827831,0.08626157682619762,0,0.5636696458609517,exploit,1,0.5
3955,2026-04-15T23:56:22.441647,0.03349430876454798,0.9998149637502552,4,0.8748736097067745,0.8,2,0.9953165307133988,0.08677663753105604,0,0.5639110356978771,exploit,1,0.5
3956,2026-04-15T23:56:22.441661,0.03255423216796566,0.9997885838774123,4,0.8749052312357847,0.8,2,0.9953052487592922,0.08602470962518172,0,0.5641508277622386,exploit,1,0.5
3957,2026-04-15T23:56:22.441676,0.0408908290333197,0.9997891529118335,4,0.8749368367862557,0.8,2,0.99455339294047,0.08832613018517413,0,0.5643890160592472,exploit,1,0.5
3958,2026-04-15T23:56:22.441690,0.03459188865572097,0.9997752804956879,4,0.8749684263702955,0.8,2,0.9943238026231606,0.08742114023572335,0,0.5646255946342079,exploit,1,0.5
3959,2026-04-15T23:56:22.441709,0.033437595307865726,0.9997447709062465,4,0.875,0.8,2,0.994373389334896,0.0869565479701967,0,0.5648605575726688,exploit,1,0.5
3960,2026-04-15T23:56:22.441723,0.03515501370767486,0.9997327394649934,4,0.8750315576874527,0.8,2,0.9944393149643352,0.08640858344587408,0,0.5650938990005685,exploit,1,0.5
3961,2026-04-15T23:56:22.441738,0.0370546382545608,0.999756160091964,4,0.8750630994447249,0.8,2,0.9947249452412656,0.08643818306373356,0,0.5653256130843833,exploit,1,0.5
3962,2026-04-15T23:56:22.441752,0.034325363055100463,0.999743763062841,4,0.8750946252838758,0.8,2,0.9945146077196543,0.08645981752105768,0,0.5655556940312735,exploit,1,0.5
3963,2026-04-15T23:56:22.441767,0.03688383370986831,0.9997476097016879,4,0.8751261352169526,0.8,2,0.9946871414301642,0.08694287152369394,0,0.5657841360892274,exploit,1,0.5
3964,2026-04-15T23:56:22.441781,0.032475071117176166,0.9997441048252151,4,0.8751576292559899,0.8,2,0.9946992975671449,0.08579378991095715,0,0.5660109335472051,exploit,1,0.5
3965,2026-04-15T23:56:22.441795,0.035936302686019064,0.9997474744607835,4,0.8751891074130106,0.8,2,0.9947779651355535,0.08720105571870504,0,0.5662360807352823,exploit,1,0.5
3966,2026-04-15T23:56:22.441810,0.03491431373067034,0.9997331411554359,4,0.8752205697000252,0.8,2,0.9947631568220294,0.08669642866660482,0,0.566459572024791,exploit,1,0.5
3967,2026-04-15T23:56:22.441824,0.035798829464234405,0.9997454689656167,4,0.8752520161290323,0.8,2,0.9947273958510745,0.08621840994852913,0,0.5666814018284604,exploit,1,0.5
3968,2026-04-15T23:56:22.441838,0.036477212348551995,0.9997498869170445,4,0.8752834467120182,0.8,2,0.9946933567046448,0.08700778412721948,0,0.5669015646005571,exploit,1,0.5
3969,2026-04-15T23:56:22.441853,0.03796726791718001,0.9997805238446728,4,0.8753148614609572,0.8,2,0.9945827869123165,0.0859447507321552,0,0.5671200548370231,exploit,1,0.5
3970,2026-04-15T23:56:22.441868,0.03634904325999254,0.9997736014542674,4,0.8753462603878116,0.8,2,0.9938494243481706,0.08570083748175875,0,0.5673368670756143,exploit,1,0.5
3971,2026-04-15T23:56:22.441882,0.037145167720336596,0.999776132129181,4,0.8753776435045317,0.8,2,0.9938517781474535,0.08571901720937897,0,0.5675519958960356,exploit,1,0.5
3972,2026-04-15T23:56:22.441896,0.03808687814033696,0.9997764005532976,4,0.8754090108230557,0.8,2,0.9938482317578095,0.08715911857120179,0,0.5677654359200777,exploit,1,0.5
3973,2026-04-15T23:56:22.441911,0.035333445955363474,0.9997795708798679,4,0.8754403623553095,0.8,2,0.9936827570443041,0.08597408222513053,0,0.5679771818117514,exploit,1,0.5
3974,2026-04-15T23:56:22.441925,0.03365538409867455,0.9997801180807886,4,0.8754716981132076,0.8,2,0.9935620589224046,0.0867620171759908,0,0.5681872282774202,exploit,1,0.5
3975,2026-04-15T23:56:22.441939,0.03969306861989702,0.9997781375966659,4,0.8755030181086519,0.8,2,0.9935277970104285,0.08705186650498592,0,0.5683955700659334,exploit,1,0.5
3976,2026-04-15T23:56:22.441957,0.03924441473925633,0.9998063594528621,4,0.8755343223535328,0.8,2,0.9934767030723668,0.08566961425841424,0,0.5686022019687573,exploit,1,0.5
3977,2026-04-15T23:56:22.442058,0.03394933306149256,0.9997618189870396,4,0.8755656108597285,0.8,2,0.9938425088768974,0.0864941982824563,0,0.5688071188201052,exploit,1,0.5
3978,2026-04-15T23:56:22.442084,0.0356471768679621,0.9997730270122482,4,0.8755968836391053,0.8,2,0.9940006331941496,0.08671570350859717,0,0.569010315497066,exploit,1,0.5
3979,2026-04-15T23:56:22.442099,0.030795055918271138,0.9997966325389188,4,0.8756281407035176,0.8,2,0.993762959867886,0.08560481466393675,0,0.5692117869197338,exploit,1,0.5
3980,2026-04-15T23:56:22.442135,0.03651043867203535,0.9998130220095648,4,0.8756593820648079,0.8,2,0.9937984415303495,0.08628189840293822,0,0.5694115280513335,exploit,1,0.5
3981,2026-04-15T23:56:22.442151,0.02931650961717097,0.9998183079769589,4,0.8756906077348067,0.8,2,0.9935801896091363,0.0871408961314329,0,0.569609533898347,exploit,1,0.5
3982,2026-04-15T23:56:22.442165,0.03026512196241816,0.9998111200732231,4,0.8757218177253326,0.8,2,0.9936675182735816,0.08647119111389584,0,0.5698057995106385,exploit,1,0.5
3983,2026-04-15T23:56:22.442181,0.0340828102085799,0.9997961560768367,4,0.8757530120481928,0.8,2,0.993545717592641,0.08581730768426604,0,0.5700003199815779,exploit,1,0.5
3984,2026-04-15T23:56:22.442195,0.03274706813993692,0.9997961668728597,4,0.875784190715182,0.8,2,0.9935341179606311,0.08610743290510373,0,0.5701930904481637,exploit,1,0.5
3985,2026-04-15T23:56:22.442210,0.033670650930590185,0.999796378654026,4,0.8758153537380833,0.8,2,0.9935523452621355,0.08685519273585346,0,0.5703841060911441,exploit,1,0.5
3986,2026-04-15T23:56:22.442224,0.03429117447419187,0.9998109055199407,4,0.8758465011286681,0.8,2,0.9936111371219806,0.08572314646462827,0,0.5705733621351381,exploit,1,0.5
3987,2026-04-15T23:56:22.442239,0.0310196947438487,0.9998163182144023,4,0.8758776328986961,0.8,2,0.9936420514574544,0.08609717581697379,0,0.5707608538487544,exploit,1,0.5
3988,2026-04-15T23:56:22.442269,0.03749567331449054,0.9998041081438036,4,0.8759087490599148,0.8,2,0.9937145306525133,0.08688503664452625,0,0.57094657654471,exploit,1,0.5
3989,2026-04-15T23:56:22.442284,0.042063035360568865,0.9998114452702915,4,0.8759398496240601,0.8,2,0.9937039210158536,0.08671914516017676,0,0.571130525579947,exploit,1,0.5
3990,2026-04-15T23:56:22.442298,0.030025678569184186,0.9998101326178955,4,0.8759709346028565,0.8,2,0.9943268910026237,0.08610023724885861,0,0.5713126963557493,exploit,1,0.5
3991,2026-04-15T23:56:22.442313,0.03164349629909059,0.9998115931117736,4,0.876002004008016,0.8,2,0.9943992932399928,0.0865056502795369,0,0.5714930843178571,exploit,1,0.5
3992,2026-04-15T23:56:22.442328,0.030683673806138182,0.9998097279550622,4,0.8760330578512396,0.8,2,0.9944554194376258,0.08634468693158076,0,0.5716716849565802,exploit,1,0.5
3993,2026-04-15T23:56:22.442342,0.03393347220633572,0.9998075405474752,4,0.8760640961442163,0.8,2,0.9946431335200756,0.08631412296700787,0,0.5718484938069124,exploit,1,0.5
3994,2026-04-15T23:56:22.442357,0.032747215769443797,0.9998115880677072,4,0.8760951188986232,0.8,2,0.9947667549634365,0.08699328321083606,0,0.5720235064486415,exploit,1,0.5
3995,2026-04-15T23:56:22.442372,0.03469004306596754,0.9998171873794762,4,0.8761261261261262,0.8,2,0.9949621247580471,0.0868041215439811,0,0.5721967185064608,exploit,1,0.5
3996,2026-04-15T23:56:22.442386,0.0312657343427355,0.9998260740992361,4,0.8761571178383788,0.8,2,0.9950109332836982,0.08659803362903828,0,0.5723681256500774,exploit,1,0.5
3997,2026-04-15T23:56:22.442401,0.036747601753380876,0.9998763011577412,4,0.8761880940470235,0.8,2,0.9951922090790214,0.08705390242648757,0,0.5725377235943221,exploit,1,0.5
3998,2026-04-15T23:56:22.442416,0.02777689141731527,0.9998721085666031,4,0.8762190547636909,0.8,2,0.9951261712717961,0.0861117753657425,0,0.572705508099255,exploit,1,0.5
3999,2026-04-15T23:56:22.442437,0.032067397533737246,0.9998815340234467,4,0.87625,0.8,2,0.9960763139689461,0.08644048551820883,0,0.572871474970272,exploit,1,0.5
4000,2026-04-15T23:56:22.442457,0.03574760499310478,0.9989564842558559,4,0.8762809297675581,0.8,2,0.0,0.09761217169103772,0,0.5730356200582102,explore,0,0.7
4001,2026-04-15T23:56:22.442471,0.038526633539852646,0.9981015768480813,4,0.876311844077961,0.8,2,0.0,0.0980664499720964,0,0.5731979392594508,explore,0,0.7
4002,2026-04-15T23:56:22.442485,0.03793600219065323,0.9970683603664837,4,0.8763427429427929,0.8,2,0.0,0.09716189851165505,0,0.5733584285160225,explore,0,0.7
4003,2026-04-15T23:56:22.442498,0.035600931742245365,0.9967180159257729,4,0.8763736263736264,0.8,2,0.0,0.09767359168421114,0,0.5735170838157019,explore,0,0.7
4004,2026-04-15T23:56:22.442512,0.035240003885074714,0.9961290044490506,4,0.8764044943820225,0.8,2,0.0,0.09734595714791285,0,0.5736739011921149,explore,0,0.7
4005,2026-04-15T23:56:22.442525,0.03365047267438888,0.995669206126396,4,0.8764353469795307,0.8,2,0.0,0.09791078010076902,0,0.5738288767248354,explore,0,0.7
4006,2026-04-15T23:56:22.442539,0.03386083090583914,0.9955926855927044,4,0.8764661841776891,0.8,2,0.0,0.09742373058754328,0,0.573982006539483,explore,0,0.7
4007,2026-04-15T23:56:22.442552,0.03724780903753352,0.9952918907849433,4,0.8764970059880239,0.8,2,0.0,0.09785275451650582,0,0.5741332868078202,explore,0,0.7
4008,2026-04-15T23:56:22.442566,0.031954488523313854,0.9951682194453075,4,0.8765278124220504,0.8,2,0.0,0.09758926856982192,0,0.5742827137478483,explore,0,0.7
4009,2026-04-15T23:56:22.442579,0.036064983874453616,0.9951102768750781,4,0.8765586034912718,0.8,2,0.0,0.09826179307101636,0,0.5744302836239019,explore,0,0.7
4010,2026-04-15T23:56:22.442592,0.03359543535515906,0.9950965156979182,4,0.8765893792071803,0.8,2,0.0,0.09760493526005348,0,0.5745759927467412,explore,0,0.7
4011,2026-04-15T23:56:22.442605,0.030667664090641283,0.9952181620544689,4,0.8766201395812563,0.8,2,0.0,0.09767530118243493,0,0.5747198374736461,explore,0,0.7
